FieldID	TRAIT_OF_INTEREST	EXCLUDED	CAT_MULT_INDICATOR_FIELDS	CAT_SINGLE_TO_CAT_MULT	DATA_CODING	Path	Category	Field	Participants	Items	Stability	ValueType	Units	ItemType	Strata	Sexed	Instances	Array	Coding	Notes	Link
25704						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract acoustic radiation (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left acoustic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25704
25705						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract acoustic radiation (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right acoustic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25705
25706						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract anterior thalamic radiation (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left anterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25706
25707						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract anterior thalamic radiation (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right anterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25707
25708						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left cingulate gyrus part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25708
25709						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right cingulate gyrus part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25709
25710						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract parahippocampal part of cingulum (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left parahippocampal part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25710
25711						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract parahippocampal part of cingulum (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right parahippocampal part of cingulum (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25711
25712						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract corticospinal tract (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left corticospinal tract (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25712
25713						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract corticospinal tract (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right corticospinal tract (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25713
25714						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract forceps major	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract forceps major (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25714
25715						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract forceps minor	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract forceps minor (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25715
25716						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left inferior fronto-occipital fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25716
25717						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right inferior fronto-occipital fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25717
25718						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left inferior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25718
25719						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right inferior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25719
25720						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract middle cerebellar peduncle	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract middle cerebellar peduncle (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25720
25721						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract medial lemniscus (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left medial lemniscus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25721
25722						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract medial lemniscus (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right medial lemniscus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25722
25723						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract posterior thalamic radiation (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left posterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25723
25724						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract posterior thalamic radiation (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right posterior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25724
25725						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract superior longitudinal fasciculus (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left superior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25725
25726						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract superior longitudinal fasciculus (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right superior longitudinal fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25726
25727						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract superior thalamic radiation (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left superior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25727
25728						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract superior thalamic radiation (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right superior thalamic radiation (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25728
25729						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract uncinate fasciculus (left)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left uncinate fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25729
25730						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI > dMRI weighted means	135	Weighted-mean ISOVF in tract uncinate fasciculus (right)	19392	19392	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right uncinate fasciculus (from dMRI data)	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25730
25731						UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	110	Discrepancy between T1 brain image and standard-space brain template (linearly-aligned)	21407	21407	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the T1 brain image (linearly-aligned to standard space) and the standard-space brain template	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25731
25732						UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	110	Discrepancy between T1 brain image and standard-space brain template (nonlinearly-aligned)	21407	21407	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the T1 brain image (nonlinearly-aligned to standard space) and the standard-space brain template	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25732
25733						UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	110	Amount of warping applied to non-linearly align T1 brain image to standard-space	21407	21407	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Amount of warping (averaged distortion) applied to nonlinearly align the T1 brain image to standard-space	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25733
25734						UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	110	Inverted signal-to-noise ratio in T1	21407	21407	Accruing	Continuous	ratio	Data	Derived	Unisex	1	1		Inverted signal-to-noise ratio in the T1 - background spatial standard deviation divided by mean brain intensity	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25734
25735						UK Biobank Assessment Centre > Imaging > Brain MRI > T1 structural brain MRI	110	Inverted contrast-to-noise ratio in T1	21407	21407	Accruing	Continuous	ratio	Data	Derived	Unisex	1	1		Inverted contrast-to-noise ratio in the T1 - background spatial standard deviation divided by contrast between white and grey matter mean intensities	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25735
25736						UK Biobank Assessment Centre > Imaging > Brain MRI > T2-weighted brain MRI	112	Discrepancy between T2 FLAIR brain image and T1 brain image	20205	20205	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the T2 FLAIR brain image (linearly-aligned to the T1) and the T1 brain image	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25736
25737						UK Biobank Assessment Centre > Imaging > Brain MRI > Diffusion brain MRI	107	Discrepancy between dMRI brain image and T1 brain image	19928	19928	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the (EPI-unwarped b=0) dMRI brain image (linearly-aligned to the T1) and the T1 brain image	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25737
25738						UK Biobank Assessment Centre > Imaging > Brain MRI > Susceptibility weighted brain MRI	109	Discrepancy between SWI brain image and T1 brain image	18816	18816	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the (magnitude) SWI brain image (linearly-aligned to the T1) and the T1 brain image	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25738
25739						UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI	111	Discrepancy between rfMRI brain image and T1 brain image	19868	19868	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the (EPI-unwarped SBref) rfMRI brain image (linearly-aligned to the T1) and the T1 brain image	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25739
25740						UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI	106	Discrepancy between tfMRI brain image and T1 brain image	18674	18674	Accruing	Continuous	AU	Data	Derived	Unisex	1	1		Discrepancy between the (EPI-unwarped SBref) tfMRI brain image (linearly-aligned to the T1) and the T1 brain image	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25740
25741						UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI	111	"Mean rfMRI head motion, averaged across space and time points"	19868	19868	Accruing	Continuous	mm	Data	Derived	Unisex	1	1		"Mean rfMRI head motion, averaged across space and time points"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25741
25742						UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI	106	"Mean tfMRI head motion, averaged across space and time points"	18674	18674	Accruing	Continuous	mm	Data	Derived	Unisex	1	1		"Mean tfMRI head motion, averaged across space and time points"	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25742
25743						UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI	111	Inverted temporal signal-to-noise ratio in pre-processed rfMRI	19868	19868	Accruing	Continuous	ratio	Data	Derived	Unisex	1	1		Inverted temporal signal-to-noise ratio in the pre-processed rfMRI. Reciprocal of median (across brain voxels) of voxelwise mean intensity divided by voxelwise time-series standard deviation	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25743
25744						UK Biobank Assessment Centre > Imaging > Brain MRI > Resting functional brain MRI	111	Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI	19866	19866	Accruing	Continuous	ratio	Data	Derived	Unisex	1	1		Inverted temporal signal-to-noise ratio in the artefact-cleaned pre-processed rfMRI. Reciprocal of median (across brain voxels) of voxelwise mean intensity divided by voxelwise time-series standard deviation	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25744
25745						UK Biobank Assessment Centre > Imaging > Brain MRI > Task functional brain MRI	106	Inverted temporal signal-to-noise ratio in pre-processed tfMRI	18674	18674	Accruing	Continuous	ratio	Data	Derived	Unisex	1	1		Inverted temporal signal-to-noise ratio in the pre-processed tfMRI. Reciprocal of median (across brain voxels) of voxelwise mean intensity divided by voxelwise time-series standard deviation	http://biobank.ctsu.ox.ac.uk/showcase/field.cgi?id=25745
